concept:name,time:timestamp,activity,TOC,AOR,Priority_Code,Substation,DeviceType,Device,event_message
4883617,2017-05-26 01:52:36.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1053,Substation1265 LN Device1053 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
4883664,2017-05-26 01:53:03.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1789,Substation1265 LN Device1789 KV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
4883665,2017-05-26 01:53:03.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI2,Substation1265 BUS XFMR_BUS_PRI2 AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
4884523,2017-05-26 01:59:18.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI1,Substation1265 BUS XFMR_BUS_PRI1 AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
4884632,2017-05-26 02:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4884779,2017-05-26 02:00:55.000,TV,TMS,TOCPB,2,Substation1265,BUS,CAP_BANK_BUS,Substation1265 BUS CAP_BANK_BUS AKV HI LIM EXCEEDED 121.0 CURRENT VALUE 121.0 VOLT HIGH LIMIT VALUE 121.0
4890509,2017-05-26 03:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4890532,2017-05-26 03:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4896508,2017-05-26 03:59:57.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4896520,2017-05-26 04:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4903347,2017-05-26 04:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4903369,2017-05-26 05:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4910664,2017-05-26 06:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4910680,2017-05-26 06:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4918156,2017-05-26 07:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4922096,2017-05-26 07:30:05.000,TV,TMS,TOCPB,2,Substation1265,BUS,CAP_BANK_BUS,Substation1265 BUS CAP_BANK_BUS AKV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
4922760,2017-05-26 07:35:57.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI1,Substation1265 BUS XFMR_BUS_PRI1 AKV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
4923844,2017-05-26 07:44:29.000,TV,TMS,TOCPB,2,Substation1265,BUS,XFMR_BUS_PRI2,Substation1265 BUS XFMR_BUS_PRI2 AKV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
4925023,2017-05-26 07:53:02.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1038,Substation1265 LN Device1038 KV NORMAL 119.8 CURRENT VALUE 119.8 VOLT HIGH LIMIT VALUE 121.0
4925945,2017-05-26 08:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4930465,2017-05-26 08:40:28.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1789,Substation1265 LN Device1789 KV NORMAL 119.2 CURRENT VALUE 119.2 VOLT HIGH LIMIT VALUE 121.0
4930721,2017-05-26 08:42:53.000,TV,TMS,TOCPB,2,Substation1265,LN,Device1053,Substation1265 LN Device1053 KV NORMAL 119.2 CURRENT VALUE 119.2 VOLT HIGH LIMIT VALUE 121.0
4932467,2017-05-26 08:59:59.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4932487,2017-05-26 09:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4932528,2017-05-26 09:00:25.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4932567,2017-05-26 09:00:31.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4938950,2017-05-26 10:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4938963,2017-05-26 10:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4945225,2017-05-26 11:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4951225,2017-05-26 12:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4951252,2017-05-26 12:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4957708,2017-05-26 13:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4964581,2017-05-26 14:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4964595,2017-05-26 14:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4971382,2017-05-26 15:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4977802,2017-05-26 16:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4984232,2017-05-26 17:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4984272,2017-05-26 17:00:07.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4984297,2017-05-26 17:00:24.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
4984331,2017-05-26 17:00:31.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4990731,2017-05-26 18:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
4997308,2017-05-26 19:00:04.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5003684,2017-05-26 20:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
5003702,2017-05-26 20:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5009847,2017-05-26 21:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
5009872,2017-05-26 21:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5009906,2017-05-26 21:00:27.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
5009931,2017-05-26 21:00:31.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5016149,2017-05-26 22:00:03.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5022710,2017-05-26 23:00:01.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL LOW CHG-DET
5022730,2017-05-26 23:00:07.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5025008,2017-05-26 23:19:04.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5025029,2017-05-26 23:19:12.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5025955,2017-05-26 23:28:28.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5025965,2017-05-26 23:28:28.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5027313,2017-05-26 23:40:10.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5027405,2017-05-26 23:40:51.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5028828,2017-05-26 23:53:27.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5028918,2017-05-26 23:54:10.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5029102,2017-05-26 23:55:40.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5029139,2017-05-26 23:55:51.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5029581,2017-05-27 00:00:02.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5029779,2017-05-27 00:01:36.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5029822,2017-05-27 00:01:56.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5029861,2017-05-27 00:02:16.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5029916,2017-05-27 00:02:49.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5030279,2017-05-27 00:05:51.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5030320,2017-05-27 00:06:07.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5030358,2017-05-27 00:06:28.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5030374,2017-05-27 00:06:36.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5030402,2017-05-27 00:06:52.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5030452,2017-05-27 00:07:21.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5030526,2017-05-27 00:08:13.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5030551,2017-05-27 00:08:34.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5030584,2017-05-27 00:08:58.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5030611,2017-05-27 00:09:19.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5031057,2017-05-27 00:13:37.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5031071,2017-05-27 00:13:38.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5031203,2017-05-27 00:14:51.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5031214,2017-05-27 00:14:59.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5031245,2017-05-27 00:15:28.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5031347,2017-05-27 00:16:08.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5031430,2017-05-27 00:16:41.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5031761,2017-05-27 00:19:23.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5031775,2017-05-27 00:19:31.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5031807,2017-05-27 00:19:51.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5031873,2017-05-27 00:20:27.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5031929,2017-05-27 00:20:56.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5032166,2017-05-27 00:23:18.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5032195,2017-05-27 00:23:34.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5032297,2017-05-27 00:24:27.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5032308,2017-05-27 00:24:31.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5032355,2017-05-27 00:24:55.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5032416,2017-05-27 00:25:24.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5032550,2017-05-27 00:26:24.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5032569,2017-05-27 00:26:33.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5032777,2017-05-27 00:28:28.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5032834,2017-05-27 00:28:54.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5033363,2017-05-27 00:33:18.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5033429,2017-05-27 00:33:58.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5033483,2017-05-27 00:34:15.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5033583,2017-05-27 00:35:12.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5033647,2017-05-27 00:35:40.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5033792,2017-05-27 00:37:11.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5035793,2017-05-27 00:56:33.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5035810,2017-05-27 00:56:45.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5036148,2017-05-27 01:00:00.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5036185,2017-05-27 01:00:05.000,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265 BLKCAR STUTR_PR1_UPLC CARRIER LEVEL NORMAL CHG-DET
5036398,2017-05-27 01:01:58.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5036463,2017-05-27 01:02:31.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5036629,2017-05-27 01:04:04.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5036720,2017-05-27 01:05:05.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5036770,2017-05-27 01:05:24.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5036841,2017-05-27 01:05:50.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5036958,2017-05-27 01:06:42.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5036997,2017-05-27 01:06:58.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5037084,2017-05-27 01:07:47.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5037144,2017-05-27 01:08:27.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5037175,2017-05-27 01:08:35.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5037232,2017-05-27 01:09:04.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5037258,2017-05-27 01:09:16.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5037492,2017-05-27 01:11:14.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5037701,2017-05-27 01:13:11.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5037783,2017-05-27 01:13:59.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5037927,2017-05-27 01:15:25.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5038002,2017-05-27 01:15:57.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5038159,2017-05-27 01:17:14.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5038241,2017-05-27 01:17:55.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5038346,2017-05-27 01:18:49.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5038418,2017-05-27 01:19:24.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5038576,2017-05-27 01:20:52.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5038605,2017-05-27 01:21:06.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5038737,2017-05-27 01:22:11.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5038800,2017-05-27 01:22:35.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5039449,2017-05-27 01:29:04.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5039481,2017-05-27 01:29:27.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5039818,2017-05-27 01:32:43.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5039948,2017-05-27 01:33:56.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5039983,2017-05-27 01:34:17.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5040300,2017-05-27 01:37:03.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5040347,2017-05-27 01:37:27.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5040383,2017-05-27 01:37:48.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5040394,2017-05-27 01:37:56.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5040422,2017-05-27 01:38:08.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5040445,2017-05-27 01:38:25.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
5040480,2017-05-27 01:38:45.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE NORMAL CHG-DET
5040593,2017-05-27 01:39:53.000,MH,TMS,TOCPBS,3,Substation1265,STN,HYDROGEN,Substation1265 STN HYDROGEN TROUBLE TROUBLE CHG-DET
